Name of Bank,Basis,Area,Main item,Sub item,Period ,waarde
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2018H1,387701
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2018H2,393993
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2019H1,405772
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2019H2,410222
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2020H1,429872
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2020H2,440955
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2021H1,445723
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2021H2,438253
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2022H1,436942
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2022H2,445102
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2023H1,467387
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2023H2,460218
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2024H1,479700
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,"Liabilities, of which household deposits ",2024H2,487805
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2014H2,187628
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2015H1,192721
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2015H2,210856
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2016H1,200320
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2016H2,219217
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2017H1,217313
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2017H2,220587
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2018H1,222075
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2018H2,232877
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2019H1,229654
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2019H2,241776
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2020H1,226820
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2020H2,232920
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2021H1,241510
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2021H2,253178
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2022H1,264314
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2022H2,274017
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2023H1,274075
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2023H2,277426
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2024H1,285867
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Off balance sheet items ,2024H2,290092
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2014H2,5.8
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2015H1,5.3
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2015H2,5.6
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2016H1,5.4
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2016H2,5.8
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2017H1,5.7
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2017H2,5.9
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2018H1,5.4
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2018H2,5.6
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2019H1,5.7
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2019H2,5.9
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2020H1,5.5
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2020H2,5.8
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2021H1,5.7
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2021H2,5.6
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2022H1,5
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2022H2,5.1
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2023H1,4.9
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2023H2,5.2
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2024H1,4.8
ING Bank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2024H2,4.9
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2014H2,15509
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2015H1,8862
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2015H2,16880
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2016H1,8445
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2016H2,17425
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2017H1,8857
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2017H2,17744
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2018H1,8932
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2018H2,18087
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2019H1,8657
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2019H2,17672
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2020H1,9148
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2020H2,17807
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2021H1,9199
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2021H2,18381
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2022H1,9399
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2022H2,18656
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2023H1,11292
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2023H2,22432
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2024H1,11281
ING Bank ,IFRS ,Profit and loss account ,Income ,Total ,2024H2,22445
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2014H2,12376
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2015H1,6275
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2015H2,12587
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2016H1,6515
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2016H2,13241
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2017H1,6711
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2017H2,13714
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2018H1,6818
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2018H2,13863
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2019H1,7022
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2019H2,14344
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2020H1,7108
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2020H2,13959
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2021H1,6792
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2021H2,13273
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2022H1,6846
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2022H2,13584
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2023H1,7998
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2023H2,15521
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2024H1,7529
ING Bank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2024H2,14806
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2014H2,2290
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2015H1,1189
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2015H2,2320
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2016H1,1217
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2016H2,2433
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2017H1,1395
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2017H2,2710
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2018H1,1377
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2018H2,2798
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2019H1,1386
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2019H2,2868
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2020H1,1506
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2020H2,3011
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2021H1,1710
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2021H2,3517
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2022H1,1822
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2022H2,3586
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2023H1,1807
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2023H2,3595
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2024H1,1998
ING Bank ,IFRS ,Profit and loss account ,Income ,Net income on fees and commissions for services ,2024H2,4008
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2014H2,842
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2015H1,1398
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2015H2,1972
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2016H1,713
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2016H2,1751
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2017H1,751
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2017H2,1320
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2018H1,738
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2018H2,1426
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2019H1,249
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2019H2,460
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2020H1,534
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2020H2,837
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2021H1,696
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2021H2,1591
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2022H1,731
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2022H2,1486
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2023H1,1487
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2023H2,3315
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2024H1,1754
ING Bank ,IFRS ,Profit and loss account ,Income ,Other income ,2024H2,3631
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2014H2,1330
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2015H1,3164
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2015H2,4082
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2016H1,2591
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2016H2,4726
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2017H1,2559
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2017H2,4988
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2018H1,2706
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2018H2,4811
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2019H1,2604
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2019H2,4879
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2020H1,1005
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2020H2,2563
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2021H1,2523
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2021H2,4905
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2022H1,1686
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2022H2,3777
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2023H1,3846
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2023H2,7521
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2024H1,3476
ING Bank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2024H2,6650
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2014H2,40543
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2015H1,44473
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2015H2,46412
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2016H1,48271
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2016H2,51364
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2017H1,50666
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2017H2,50326
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2018H1,50137
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2018H2,50878
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2019H1,51755
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2019H2,54519
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2020H1,54362
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2020H2,53024
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2021H1,54314
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2021H2,56618
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2022H1,55935
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2022H2,54316
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2023H1,55277
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2023H2,53898
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2024H1,53481
ING Bank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2024H2,53291
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2014H2,40543
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2015H1,39874
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2015H2,41554
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2016H1,41986
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2016H2,44466
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2017H1,44888
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2017H2,45581
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2018H1,44833
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2018H2,45493
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2019H1,46165
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2019H2,47552
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2020H1,48222
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2020H2,47333
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2021H1,48525
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2021H2,49760
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2022H1,49414
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2022H2,47961
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2023H1,48125
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2023H2,46856
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2024H1,46219
ING Bank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2024H2,45260
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2014H2,300648
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2015H1,312143
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2015H2,321135
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2016H1,319115
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2016H2,314325
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2017H1,310336
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2017H2,309887
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2018H1,318729
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2018H2,314149
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2019H1,318253
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2019H2,326414
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2020H1,322234
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2020H2,306324
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2021H1,308581
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2021H2,313064
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2022H1,335898
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2022H2,331520
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2023H1,322926
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2023H2,319169
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2024H1,330927
ING Bank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2024H2,333708
ING Bank ,IFRS ,Solvency ,Total capital ratio ,Total ,2014H2,14.6
ING Bank ,IFRS ,Solvency ,Total capital ratio ,Total ,2015H1,17
ING Bank ,IFRS ,Solvency ,Total capital ratio ,Total ,2015H2,16.9
ING Bank ,IFRS ,Solvency ,Total capital ratio ,Total ,2016H1,18
ING Bank ,IFRS ,Solvency ,Total capital ratio ,Total ,2016H2,19.3
ING Bank ,IFRS ,Solvency ,Total capital ratio ,Total ,2017H1,19.6
ING Bank ,IFRS ,Solvency ,Total capital ratio ,Total ,2017H2,18.5
ING Bank ,IFRS ,Solvency ,Total capital ratio ,Total ,2018H1,18.4
ING Bank ,IFRS ,Solvency ,Total capital ratio ,Total ,2018H2,18.4
ING Bank ,IFRS ,Solvency ,Total capital ratio ,Total ,2019H1,18.4
ING Bank ,IFRS ,Solvency ,Total capital ratio ,Total ,2019H2,19.1
ING Bank ,IFRS ,Solvency ,Total capital ratio ,Total ,2020H1,19.6
ING Bank ,IFRS ,Solvency ,Total capital ratio ,Total ,2020H2,20.1
